week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
17,Sat,2006-12-16,,Hertha BSC,1–0,Eint Frankfurt,,,Marc Seemann,/en/matches/64f582ce/Hertha-BSC-Eintracht-Frankfurt-December-16-2006-Bundesliga,,64f582ce
17,Sat,2006-12-16,,Mainz 05,0–4,Bayern Munich,,,Knut Kircher,/en/matches/65792ce1/Mainz-05-Bayern-Munich-December-16-2006-Bundesliga,,65792ce1
17,Sat,2006-12-16,,Nürnberg,3–1,Hannover 96,,,Peter Gagelmann,/en/matches/99d27795/Nurnberg-Hannover-96-December-16-2006-Bundesliga,,99d27795
17,Sun,2006-12-17,,Dortmund,1–2,Leverkusen,,,Markus Merk,/en/matches/61dc244a/Dortmund-Bayer-Leverkusen-December-17-2006-Bundesliga,,61dc244a
17,Sun,2006-12-17,,Werder Bremen,2–1,Wolfsburg,,,Wolfgang Stark,/en/matches/b519c593/Werder-Bremen-Wolfsburg-December-17-2006-Bundesliga,,b519c593
18,Fri,2007-01-26,,Dortmund,3–2,Bayern Munich,,,Manuel Gräfe,/en/matches/3a2d7f38/Der-Klassiker-Dortmund-Bayern-Munich-January-26-2007-Bundesliga,,3a2d7f38
18,Sat,2007-01-27,,Arminia,1–1,Hamburger SV,,,Michael Weiner,/en/matches/d5e84ef3/Arminia-Hamburger-SV-January-27-2007-Bundesliga,,d5e84ef3
18,Sat,2007-01-27,,Bochum,0–1,Mainz 05,,,Florian Meyer,/en/matches/603e6083/Bochum-Mainz-05-January-27-2007-Bundesliga,,603e6083
18,Sat,2007-01-27,,Eint Frankfurt,1–3,Schalke 04,,,Helmut Fleischer,/en/matches/23f9df70/Eintracht-Frankfurt-Schalke-04-January-27-2007-Bundesliga,,23f9df70
18,Sat,2007-01-27,,Energie Cottbus,3–1,M'Gladbach,,,Knut Kircher,/en/matches/191818c7/Energie-Cottbus-Monchengladbach-January-27-2007-Bundesliga,,191818c7
18,Sat,2007-01-27,,Hertha BSC,2–1,Wolfsburg,,,Felix Brych,/en/matches/b8f4cfa9/Hertha-BSC-Wolfsburg-January-27-2007-Bundesliga,,b8f4cfa9
18,Sat,2007-01-27,,Nürnberg,4–1,Stuttgart,,,Herbert Fandel,/en/matches/e98a9231/Nurnberg-Stuttgart-January-27-2007-Bundesliga,,e98a9231
18,Sun,2007-01-28,,AA Aachen,2–3,Leverkusen,,,Thorsten Kinhöfer,/en/matches/ebc59c36/Alemannia-Aachen-Bayer-Leverkusen-January-28-2007-Bundesliga,,ebc59c36
18,Sun,2007-01-28,,Werder Bremen,3–0,Hannover 96,,,Markus Merk,/en/matches/9f46bd1e/Werder-Bremen-Hannover-96-January-28-2007-Bundesliga,,9f46bd1e
19,Tue,2007-01-30,,Bayern Munich,0–0,Bochum,,,Jochen Drees,/en/matches/a1258ba5/Bayern-Munich-Bochum-January-30-2007-Bundesliga,,a1258ba5
19,Tue,2007-01-30,,M'Gladbach,0–0,Nürnberg,,,Babak Rafati,/en/matches/e67a0e37/Monchengladbach-Nurnberg-January-30-2007-Bundesliga,,e67a0e37
19,Tue,2007-01-30,,Stuttgart,3–2,Arminia,,,Peter Gagelmann,/en/matches/2ea775bf/Stuttgart-Arminia-January-30-2007-Bundesliga,,2ea775bf
19,Tue,2007-01-30,,Wolfsburg,2–2,Eint Frankfurt,,,Günter Perl,/en/matches/35cb56c0/Wolfsburg-Eintracht-Frankfurt-January-30-2007-Bundesliga,,35cb56c0
19,Wed,2007-01-31,,Hamburger SV,1–1,Energie Cottbus,,,Peter Sippel,/en/matches/ecd84280/Hamburger-SV-Energie-Cottbus-January-31-2007-Bundesliga,,ecd84280
19,Wed,2007-01-31,,Hannover 96,5–0,Hertha BSC,,,Markus Schmidt,/en/matches/20868182/Hannover-96-Hertha-BSC-January-31-2007-Bundesliga,,20868182
19,Wed,2007-01-31,,Leverkusen,0–2,Werder Bremen,,,Lutz Wagner,/en/matches/73c04d7f/Bayer-Leverkusen-Werder-Bremen-January-31-2007-Bundesliga,,73c04d7f
19,Wed,2007-01-31,,Mainz 05,1–0,Dortmund,,,Helmut Fleischer,/en/matches/98cb459c/Mainz-05-Dortmund-January-31-2007-Bundesliga,,98cb459c
19,Wed,2007-01-31,,Schalke 04,2–1,AA Aachen,,,Florian Meyer,/en/matches/6120d53c/Schalke-04-Alemannia-Aachen-January-31-2007-Bundesliga,,6120d53c
20,Fri,2007-02-02,,Nürnberg,3–0,Bayern Munich,,,Michael Weiner,/en/matches/c8a2fc11/Nurnberg-Bayern-Munich-February-2-2007-Bundesliga,,c8a2fc11
20,Sat,2007-02-03,,AA Aachen,1–4,Hannover 96,,,Günter Perl,/en/matches/bd0ec9c3/Alemannia-Aachen-Hannover-96-February-3-2007-Bundesliga,,bd0ec9c3
20,Sat,2007-02-03,,Arminia,0–2,M'Gladbach,,,Florian Meyer,/en/matches/c89869a3/Arminia-Monchengladbach-February-3-2007-Bundesliga,,c89869a3
20,Sat,2007-02-03,,Eint Frankfurt,0–0,Mainz 05,,,Felix Brych,/en/matches/ffebf5b0/Eintracht-Frankfurt-Mainz-05-February-3-2007-Bundesliga,,ffebf5b0
20,Sat,2007-02-03,,Energie Cottbus,0–0,Bochum,,,Wolfgang Stark,/en/matches/9c08dd3e/Energie-Cottbus-Bochum-February-3-2007-Bundesliga,,9c08dd3e
20,Sat,2007-02-03,,Hertha BSC,2–1,Hamburger SV,,,Thorsten Kinhöfer,/en/matches/7cd38a50/Hertha-BSC-Hamburger-SV-February-3-2007-Bundesliga,,7cd38a50
20,Sat,2007-02-03,,Wolfsburg,3–2,Leverkusen,,,Knut Kircher,/en/matches/69e07112/Wolfsburg-Bayer-Leverkusen-February-3-2007-Bundesliga,,69e07112
20,Sun,2007-02-04,,Dortmund,0–1,Stuttgart,,,Markus Merk,/en/matches/9f076385/Dortmund-Stuttgart-February-4-2007-Bundesliga,,9f076385
20,Sun,2007-02-04,,Werder Bremen,0–2,Schalke 04,,,Herbert Fandel,/en/matches/78220496/Werder-Bremen-Schalke-04-February-4-2007-Bundesliga,,78220496
21,Fri,2007-02-09,,Hannover 96,2–2,Wolfsburg,,,Helmut Fleischer,/en/matches/bb7cfdb8/Hannover-96-Wolfsburg-February-9-2007-Bundesliga,,bb7cfdb8
21,Sat,2007-02-10,,Hamburger SV,3–0,Dortmund,,,Lutz Wagner,/en/matches/53463534/Hamburger-SV-Dortmund-February-10-2007-Bundesliga,,53463534
21,Sat,2007-02-10,,Leverkusen,2–2,Eint Frankfurt,,,Michael Kempter,/en/matches/e3785714/Bayer-Leverkusen-Eintracht-Frankfurt-February-10-2007-Bundesliga,,e3785714
21,Sat,2007-02-10,,M'Gladbach,0–0,AA Aachen,,,Peter Gagelmann,/en/matches/094a288f/Monchengladbach-Alemannia-Aachen-February-10-2007-Bundesliga,,094a288f
21,Sat,2007-02-10,,Mainz 05,4–1,Energie Cottbus,,,Günter Perl,/en/matches/e7a43368/Mainz-05-Energie-Cottbus-February-10-2007-Bundesliga,,e7a43368
21,Sat,2007-02-10,,Schalke 04,2–0,Hertha BSC,,,Michael Weiner,/en/matches/2976b511/Schalke-04-Hertha-BSC-February-10-2007-Bundesliga,,2976b511
21,Sat,2007-02-10,,Stuttgart,4–1,Werder Bremen,,,Manuel Gräfe,/en/matches/edc19393/Stuttgart-Werder-Bremen-February-10-2007-Bundesliga,,edc19393
21,Sun,2007-02-11,,Bayern Munich,1–0,Arminia,,,Babak Rafati,/en/matches/0ba7aa8a/Bayern-Munich-Arminia-February-11-2007-Bundesliga,,0ba7aa8a
21,Sun,2007-02-11,,Bochum,0–2,Nürnberg,,,Knut Kircher,/en/matches/eab583f1/Bochum-Nurnberg-February-11-2007-Bundesliga,,eab583f1
22,Fri,2007-02-16,,Eint Frankfurt,0–4,Stuttgart,,,Wolfgang Stark,/en/matches/3f0ea598/Eintracht-Frankfurt-Stuttgart-February-16-2007-Bundesliga,,3f0ea598
22,Sat,2007-02-17,,AA Aachen,1–0,Bayern Munich,,,Manuel Gräfe,/en/matches/b0002406/Alemannia-Aachen-Bayern-Munich-February-17-2007-Bundesliga,,b0002406
22,Sat,2007-02-17,,Dortmund,1–0,M'Gladbach,,,Markus Schmidt,/en/matches/94762e5f/Dortmund-Monchengladbach-February-17-2007-Bundesliga,,94762e5f
22,Sat,2007-02-17,,Hertha BSC,1–2,Mainz 05,,,Peter Sippel,/en/matches/599f5b01/Hertha-BSC-Mainz-05-February-17-2007-Bundesliga,,599f5b01
22,Sat,2007-02-17,,Leverkusen,0–1,Hannover 96,,,Peter Gagelmann,/en/matches/02330b7d/Bayer-Leverkusen-Hannover-96-February-17-2007-Bundesliga,,02330b7d
22,Sat,2007-02-17,,Werder Bremen,0–2,Hamburger SV,,,Knut Kircher,/en/matches/f3c0ce35/Werder-Bremen-Hamburger-SV-February-17-2007-Bundesliga,,f3c0ce35
22,Sat,2007-02-17,,Wolfsburg,2–2,Schalke 04,,,Jochen Drees,/en/matches/29bd6511/Wolfsburg-Schalke-04-February-17-2007-Bundesliga,,29bd6511
22,Sun,2007-02-18,,Arminia,1–3,Bochum,,,Felix Brych,/en/matches/5ea6056e/Arminia-Bochum-February-18-2007-Bundesliga,,5ea6056e
22,Sun,2007-02-18,,Nürnberg,1–0,Energie Cottbus,,,Thorsten Kinhöfer,/en/matches/44a40656/Nurnberg-Energie-Cottbus-February-18-2007-Bundesliga,,44a40656
23,Fri,2007-02-23,,Stuttgart,0–0,Hertha BSC,,,Florian Meyer,/en/matches/0d3a8b86/Stuttgart-Hertha-BSC-February-23-2007-Bundesliga,,0d3a8b86
23,Sat,2007-02-24,,Bayern Munich,2–1,Wolfsburg,,,Thorsten Kinhöfer,/en/matches/c6512943/Bayern-Munich-Wolfsburg-February-24-2007-Bundesliga,,c6512943
23,Sat,2007-02-24,,Bochum,2–2,AA Aachen,,,Peter Sippel,/en/matches/7b7d7b82/Bochum-Alemannia-Aachen-February-24-2007-Bundesliga,,7b7d7b82
23,Sat,2007-02-24,,Energie Cottbus,2–1,Arminia,,,Markus Merk,/en/matches/d830ae90/Energie-Cottbus-Arminia-February-24-2007-Bundesliga,,d830ae90
23,Sat,2007-02-24,,Hamburger SV,3–1,Eint Frankfurt,,,Günter Perl,/en/matches/c7ce122d/Hamburger-SV-Eintracht-Frankfurt-February-24-2007-Bundesliga,,c7ce122d
23,Sat,2007-02-24,,Hannover 96,4–2,Dortmund,,,Herbert Fandel,/en/matches/4fd3f008/Hannover-96-Dortmund-February-24-2007-Bundesliga,,4fd3f008
23,Sat,2007-02-24,,Mainz 05,2–1,Nürnberg,,,Peter Gagelmann,/en/matches/735134da/Mainz-05-Nurnberg-February-24-2007-Bundesliga,,735134da
23,Sun,2007-02-25,,M'Gladbach,2–2,Werder Bremen,,,Helmut Fleischer,/en/matches/87de36a1/Monchengladbach-Werder-Bremen-February-25-2007-Bundesliga,,87de36a1
23,Sun,2007-02-25,,Schalke 04,0–1,Leverkusen,,,Manuel Gräfe,/en/matches/baeb3326/Schalke-04-Bayer-Leverkusen-February-25-2007-Bundesliga,,baeb3326
24,Fri,2007-03-02,,Schalke 04,0–2,Hamburger SV,,,Wolfgang Stark,/en/matches/01d38e17/Schalke-04-Hamburger-SV-March-2-2007-Bundesliga,,01d38e17
24,Sat,2007-03-03,,Arminia,3–2,Nürnberg,,,Marc Seemann,/en/matches/1b510cf6/Arminia-Nurnberg-March-3-2007-Bundesliga,,1b510cf6
24,Sat,2007-03-03,,Eint Frankfurt,2–0,Hannover 96,,,Markus Merk,/en/matches/97425ce5/Eintracht-Frankfurt-Hannover-96-March-3-2007-Bundesliga,,97425ce5
24,Sat,2007-03-03,,Hertha BSC,2–3,Bayern Munich,,,Herbert Fandel,/en/matches/7c8999ea/Hertha-BSC-Bayern-Munich-March-3-2007-Bundesliga,,7c8999ea
24,Sat,2007-03-03,,Leverkusen,3–1,Stuttgart,,,Felix Brych,/en/matches/a98baebe/Bayer-Leverkusen-Stuttgart-March-3-2007-Bundesliga,,a98baebe
24,Sat,2007-03-03,,Werder Bremen,3–0,Bochum,,,Lutz Wagner,/en/matches/93a816e6/Werder-Bremen-Bochum-March-3-2007-Bundesliga,,93a816e6
24,Sat,2007-03-03,,Wolfsburg,1–0,M'Gladbach,,,Peter Sippel,/en/matches/6d2a4a2f/Wolfsburg-Monchengladbach-March-3-2007-Bundesliga,,6d2a4a2f
24,Sun,2007-03-04,,AA Aachen,2–1,Mainz 05,,,Michael Weiner,/en/matches/afcedc65/Alemannia-Aachen-Mainz-05-March-4-2007-Bundesliga,,afcedc65
24,Sun,2007-03-04,,Dortmund,2–3,Energie Cottbus,,,Babak Rafati,/en/matches/38a191b4/Dortmund-Energie-Cottbus-March-4-2007-Bundesliga,,38a191b4
25,Fri,2007-03-09,,Nürnberg,2–2,Eint Frankfurt,,,Florian Meyer,/en/matches/eb3f9c28/Nurnberg-Eintracht-Frankfurt-March-9-2007-Bundesliga,,eb3f9c28
25,Sat,2007-03-10,,Bochum,2–0,Dortmund,,,Manuel Gräfe,/en/matches/a24d3435/Bochum-Dortmund-March-10-2007-Bundesliga,,a24d3435
25,Sat,2007-03-10,,Energie Cottbus,0–2,AA Aachen,,,Peter Gagelmann,/en/matches/50c61acb/Energie-Cottbus-Alemannia-Aachen-March-10-2007-Bundesliga,,50c61acb
25,Sat,2007-03-10,,Hannover 96,1–1,Schalke 04,,,Knut Kircher,/en/matches/185bbb99/Hannover-96-Schalke-04-March-10-2007-Bundesliga,,185bbb99
25,Sat,2007-03-10,,M'Gladbach,3–1,Hertha BSC,,,Günter Perl,/en/matches/98c14879/Monchengladbach-Hertha-BSC-March-10-2007-Bundesliga,,98c14879
25,Sat,2007-03-10,,Mainz 05,1–0,Arminia,,,Helmut Fleischer,/en/matches/40d86eb7/Mainz-05-Arminia-March-10-2007-Bundesliga,,40d86eb7
25,Sat,2007-03-10,,Stuttgart,0–0,Wolfsburg,,,Wolfgang Stark,/en/matches/ee41d1d7/Stuttgart-Wolfsburg-March-10-2007-Bundesliga,,ee41d1d7
25,Sun,2007-03-11,,Bayern Munich,1–1,Werder Bremen,,,Markus Merk,/en/matches/7b9f56a6/Bayern-Munich-Werder-Bremen-March-11-2007-Bundesliga,,7b9f56a6
25,Sun,2007-03-11,,Hamburger SV,0–0,Leverkusen,,,Herbert Fandel,/en/matches/ce5b0c37/Hamburger-SV-Bayer-Leverkusen-March-11-2007-Bundesliga,,ce5b0c37
26,Fri,2007-03-16,,Hertha BSC,0–1,Energie Cottbus,,,Jochen Drees,/en/matches/4c1f24cf/Hertha-BSC-Energie-Cottbus-March-16-2007-Bundesliga,,4c1f24cf
26,Sat,2007-03-17,,AA Aachen,2–0,Arminia,,,Herbert Fandel,/en/matches/1c58e5da/Alemannia-Aachen-Arminia-March-17-2007-Bundesliga,,1c58e5da
26,Sat,2007-03-17,,Dortmund,0–0,Nürnberg,,,Knut Kircher,/en/matches/01faccfe/Dortmund-Nurnberg-March-17-2007-Bundesliga,,01faccfe
26,Sat,2007-03-17,,Eint Frankfurt,1–0,Bayern Munich,,,Michael Weiner,/en/matches/a77f4764/Eintracht-Frankfurt-Bayern-Munich-March-17-2007-Bundesliga,,a77f4764
26,Sat,2007-03-17,,Hannover 96,0–0,Hamburger SV,,,Peter Sippel,/en/matches/741e8c3e/Hannover-96-Hamburger-SV-March-17-2007-Bundesliga,,741e8c3e
26,Sat,2007-03-17,,Schalke 04,1–0,Stuttgart,,,Helmut Fleischer,/en/matches/d221e3c8/Schalke-04-Stuttgart-March-17-2007-Bundesliga,,d221e3c8
26,Sat,2007-03-17,,Wolfsburg,3–1,Bochum,,,Markus Merk,/en/matches/587ec6ea/Wolfsburg-Bochum-March-17-2007-Bundesliga,,587ec6ea
26,Sun,2007-03-18,,Leverkusen,1–0,M'Gladbach,,,Wolfgang Stark,/en/matches/0619739d/Bayer-Leverkusen-Monchengladbach-March-18-2007-Bundesliga,,0619739d
26,Sun,2007-03-18,,Werder Bremen,2–0,Mainz 05,,,Thorsten Kinhöfer,/en/matches/09fa12ae/Werder-Bremen-Mainz-05-March-18-2007-Bundesliga,,09fa12ae
27,Fri,2007-03-30,,Arminia,1–0,Dortmund,,,Peter Gagelmann,/en/matches/deae72a2/Arminia-Dortmund-March-30-2007-Bundesliga,,deae72a2
27,Sat,2007-03-31,,Bayern Munich,2–0,Schalke 04,,,Herbert Fandel,/en/matches/2f895d95/Bayern-Munich-Schalke-04-March-31-2007-Bundesliga,,2f895d95
27,Sat,2007-03-31,,Energie Cottbus,0–0,Werder Bremen,,,Knut Kircher,/en/matches/fe00cc00/Energie-Cottbus-Werder-Bremen-March-31-2007-Bundesliga,,fe00cc00
27,Sat,2007-03-31,,M'Gladbach,1–1,Eint Frankfurt,,,Thorsten Kinhöfer,/en/matches/5643ad67/Monchengladbach-Eintracht-Frankfurt-March-31-2007-Bundesliga,,5643ad67
27,Sat,2007-03-31,,Mainz 05,1–3,Leverkusen,,,Peter Sippel,/en/matches/8d4623bb/Mainz-05-Bayer-Leverkusen-March-31-2007-Bundesliga,,8d4623bb
27,Sat,2007-03-31,,Nürnberg,2–1,Hertha BSC,,,Babak Rafati,/en/matches/1182fdf1/Nurnberg-Hertha-BSC-March-31-2007-Bundesliga,,1182fdf1
27,Sat,2007-03-31,,Stuttgart,3–1,AA Aachen,,,Markus Merk,/en/matches/85180799/Stuttgart-Alemannia-Aachen-March-31-2007-Bundesliga,,85180799
27,Sun,2007-04-01,,Bochum,2–0,Hannover 96,,,Helmut Fleischer,/en/matches/9d077348/Bochum-Hannover-96-April-1-2007-Bundesliga,,9d077348
27,Sun,2007-04-01,,Hamburger SV,1–0,Wolfsburg,,,Günter Perl,/en/matches/61c07ba2/Hamburger-SV-Wolfsburg-April-1-2007-Bundesliga,,61c07ba2
28,Sat,2007-04-07,,AA Aachen,1–4,Dortmund,,,Wolfgang Stark,/en/matches/f5fb52c6/Alemannia-Aachen-Dortmund-April-7-2007-Bundesliga,,f5fb52c6
28,Sat,2007-04-07,,Eint Frankfurt,1–3,Energie Cottbus,,,Peter Sippel,/en/matches/c1ee0b2d/Eintracht-Frankfurt-Energie-Cottbus-April-7-2007-Bundesliga,,c1ee0b2d
28,Sat,2007-04-07,,Hamburger SV,2–4,Stuttgart,,,Lutz Wagner,/en/matches/d99bedc8/Hamburger-SV-Stuttgart-April-7-2007-Bundesliga,,d99bedc8
28,Sat,2007-04-07,,Hannover 96,1–2,Bayern Munich,,,Manuel Gräfe,/en/matches/5c5c0c00/Hannover-96-Bayern-Munich-April-7-2007-Bundesliga,,5c5c0c00
28,Sat,2007-04-07,,Hertha BSC,1–1,Arminia,,,Felix Brych,/en/matches/826b714f/Hertha-BSC-Arminia-April-7-2007-Bundesliga,,826b714f
28,Sat,2007-04-07,,Schalke 04,2–0,M'Gladbach,,,Florian Meyer,/en/matches/3a0232cd/Schalke-04-Monchengladbach-April-7-2007-Bundesliga,,3a0232cd
28,Sat,2007-04-07,,Wolfsburg,3–2,Mainz 05,,,Michael Kempter,/en/matches/5d96e2dc/Wolfsburg-Mainz-05-April-7-2007-Bundesliga,,5d96e2dc
28,Sun,2007-04-08,,Leverkusen,1–4,Bochum,,,Peter Gagelmann,/en/matches/97fc4dfe/Bayer-Leverkusen-Bochum-April-8-2007-Bundesliga,,97fc4dfe
28,Sun,2007-04-08,,Werder Bremen,1–0,Nürnberg,,,Michael Weiner,/en/matches/bb690393/Werder-Bremen-Nurnberg-April-8-2007-Bundesliga,,bb690393
29,Fri,2007-04-13,,M'Gladbach,0–1,Hamburger SV,,,Markus Merk,/en/matches/2a4218c3/Monchengladbach-Hamburger-SV-April-13-2007-Bundesliga,,2a4218c3
29,Sat,2007-04-14,,Arminia,2–4,Eint Frankfurt,,,Helmut Fleischer,/en/matches/53a51077/Arminia-Eintracht-Frankfurt-April-14-2007-Bundesliga,,53a51077
29,Sat,2007-04-14,,Bochum,1–3,Hertha BSC,,,Günter Perl,/en/matches/84fa9269/Bochum-Hertha-BSC-April-14-2007-Bundesliga,,84fa9269
29,Sat,2007-04-14,,Energie Cottbus,3–2,Wolfsburg,,,Herbert Fandel,/en/matches/bd304c87/Energie-Cottbus-Wolfsburg-April-14-2007-Bundesliga,,bd304c87
29,Sat,2007-04-14,,Mainz 05,0–3,Schalke 04,,,Michael Weiner,/en/matches/9887e47b/Mainz-05-Schalke-04-April-14-2007-Bundesliga,,9887e47b
29,Sat,2007-04-14,,Nürnberg,1–0,AA Aachen,,,Thorsten Kinhöfer,/en/matches/fd98a98f/Nurnberg-Alemannia-Aachen-April-14-2007-Bundesliga,,fd98a98f
29,Sat,2007-04-14,,Stuttgart,2–1,Hannover 96,,,Marc Seemann,/en/matches/9160b51a/Stuttgart-Hannover-96-April-14-2007-Bundesliga,,9160b51a
29,Sun,2007-04-15,,Bayern Munich,2–1,Leverkusen,,,Knut Kircher,/en/matches/2ecd4ad6/Bayern-Munich-Bayer-Leverkusen-April-15-2007-Bundesliga,,2ecd4ad6
29,Sun,2007-04-15,,Dortmund,0–2,Werder Bremen,,,Florian Meyer,/en/matches/0369c709/Dortmund-Werder-Bremen-April-15-2007-Bundesliga,,0369c709
30,Fri,2007-04-20,,Werder Bremen,3–1,AA Aachen,,,Helmut Fleischer,/en/matches/c8c4028e/Werder-Bremen-Alemannia-Aachen-April-20-2007-Bundesliga,,c8c4028e
30,Sat,2007-04-21,,Eint Frankfurt,0–3,Bochum,,,Babak Rafati,/en/matches/eb856a4e/Eintracht-Frankfurt-Bochum-April-21-2007-Bundesliga,,eb856a4e
30,Sat,2007-04-21,,Hertha BSC,0–1,Dortmund,,,Peter Sippel,/en/matches/936762d2/Hertha-BSC-Dortmund-April-21-2007-Bundesliga,,936762d2
30,Sat,2007-04-21,,Leverkusen,2–0,Nürnberg,,,Jochen Drees,/en/matches/549fd4e8/Bayer-Leverkusen-Nurnberg-April-21-2007-Bundesliga,,549fd4e8
30,Sat,2007-04-21,,Schalke 04,2–0,Energie Cottbus,,,Manuel Gräfe,/en/matches/04f93dcf/Schalke-04-Energie-Cottbus-April-21-2007-Bundesliga,,04f93dcf
30,Sat,2007-04-21,,Stuttgart,2–0,Bayern Munich,,,Markus Merk,/en/matches/faff742a/Stuttgart-Bayern-Munich-April-21-2007-Bundesliga,,faff742a
30,Sat,2007-04-21,,Wolfsburg,2–3,Arminia,,,Knut Kircher,/en/matches/40b25af3/Wolfsburg-Arminia-April-21-2007-Bundesliga,,40b25af3
30,Sun,2007-04-22,,Hamburger SV,2–2,Mainz 05,,,Herbert Fandel,/en/matches/7735d8a9/Hamburger-SV-Mainz-05-April-22-2007-Bundesliga,,7735d8a9
30,Sun,2007-04-22,,Hannover 96,1–0,M'Gladbach,,,Felix Brych,/en/matches/9606c288/Hannover-96-Monchengladbach-April-22-2007-Bundesliga,,9606c288
31,Fri,2007-04-27,,Bochum,2–1,Schalke 04,,,Knut Kircher,/en/matches/655213e5/Bochum-Schalke-04-April-27-2007-Bundesliga,,655213e5
31,Sat,2007-04-28,,AA Aachen,0–4,Hertha BSC,,,Markus Merk,/en/matches/e9fecb49/Alemannia-Aachen-Hertha-BSC-April-28-2007-Bundesliga,,e9fecb49
31,Sat,2007-04-28,,Bayern Munich,1–2,Hamburger SV,,,Thorsten Kinhöfer,/en/matches/c2f886e0/Bayern-Munich-Hamburger-SV-April-28-2007-Bundesliga,,c2f886e0
31,Sat,2007-04-28,,Dortmund,2–0,Eint Frankfurt,,,Felix Brych,/en/matches/9e0c6f22/Dortmund-Eintracht-Frankfurt-April-28-2007-Bundesliga,,9e0c6f22
31,Sat,2007-04-28,,M'Gladbach,0–1,Stuttgart,,,Herbert Fandel,/en/matches/cd968d8c/Monchengladbach-Stuttgart-April-28-2007-Bundesliga,,cd968d8c
31,Sat,2007-04-28,,Mainz 05,1–2,Hannover 96,,,Günter Perl,/en/matches/f5ac6346/Mainz-05-Hannover-96-April-28-2007-Bundesliga,,f5ac6346
31,Sat,2007-04-28,,Nürnberg,1–1,Wolfsburg,,,Lutz Wagner,/en/matches/c6159115/Nurnberg-Wolfsburg-April-28-2007-Bundesliga,,c6159115
31,Sun,2007-04-29,,Arminia,3–2,Werder Bremen,,,Michael Weiner,/en/matches/8ab8ed7f/Arminia-Werder-Bremen-April-29-2007-Bundesliga,,8ab8ed7f
31,Sun,2007-04-29,,Energie Cottbus,2–1,Leverkusen,,,Florian Meyer,/en/matches/bd417806/Energie-Cottbus-Bayer-Leverkusen-April-29-2007-Bundesliga,,bd417806
32,Fri,2007-05-04,,Hannover 96,2–0,Energie Cottbus,,,Thorsten Kinhöfer,/en/matches/3141c992/Hannover-96-Energie-Cottbus-May-4-2007-Bundesliga,,3141c992
32,Sat,2007-05-05,,Eint Frankfurt,4–0,AA Aachen,,,Knut Kircher,/en/matches/40f2e051/Eintracht-Frankfurt-Alemannia-Aachen-May-5-2007-Bundesliga,,40f2e051
32,Sat,2007-05-05,,Hamburger SV,0–3,Bochum,,,Felix Brych,/en/matches/3a800558/Hamburger-SV-Bochum-May-5-2007-Bundesliga,,3a800558
32,Sat,2007-05-05,,M'Gladbach,1–1,Bayern Munich,,,Michael Weiner,/en/matches/f8eb605d/Monchengladbach-Bayern-Munich-May-5-2007-Bundesliga,,f8eb605d
32,Sat,2007-05-05,,Schalke 04,1–0,Nürnberg,,,Florian Meyer,/en/matches/bbccf15b/Schalke-04-Nurnberg-May-5-2007-Bundesliga,,bbccf15b
32,Sat,2007-05-05,,Stuttgart,2–0,Mainz 05,,,Manuel Gräfe,/en/matches/785c4b26/Stuttgart-Mainz-05-May-5-2007-Bundesliga,,785c4b26
32,Sat,2007-05-05,,Wolfsburg,0–2,Dortmund,,,Markus Merk,/en/matches/b8019d29/Wolfsburg-Dortmund-May-5-2007-Bundesliga,,b8019d29
32,Sun,2007-05-06,,Hertha BSC,1–4,Werder Bremen,,,Herbert Fandel,/en/matches/90cd720d/Hertha-BSC-Werder-Bremen-May-6-2007-Bundesliga,,90cd720d
32,Sun,2007-05-06,,Leverkusen,1–2,Arminia,,,Peter Sippel,/en/matches/2139427b/Bayer-Leverkusen-Arminia-May-6-2007-Bundesliga,,2139427b
33,Sat,2007-05-12,,AA Aachen,2–2,Wolfsburg,,,Manuel Gräfe,/en/matches/d2003618/Alemannia-Aachen-Wolfsburg-May-12-2007-Bundesliga,,d2003618
33,Sat,2007-05-12,,Arminia,3–1,Hannover 96,,,Michael Kempter,/en/matches/8fe29e0e/Arminia-Hannover-96-May-12-2007-Bundesliga,,8fe29e0e
33,Sat,2007-05-12,,Bochum,2–3,Stuttgart,,,Florian Meyer,/en/matches/d66956a8/Bochum-Stuttgart-May-12-2007-Bundesliga,,d66956a8
33,Sat,2007-05-12,,Dortmund,2–0,Schalke 04,,,Herbert Fandel,/en/matches/f103838a/Revierderby-Dortmund-Schalke-04-May-12-2007-Bundesliga,,f103838a
33,Sat,2007-05-12,,Energie Cottbus,0–3,Bayern Munich,,,Peter Gagelmann,/en/matches/811fb12e/Energie-Cottbus-Bayern-Munich-May-12-2007-Bundesliga,,811fb12e
33,Sat,2007-05-12,,Hertha BSC,2–3,Leverkusen,,,Wolfgang Stark,/en/matches/039e22a5/Hertha-BSC-Bayer-Leverkusen-May-12-2007-Bundesliga,,039e22a5
33,Sat,2007-05-12,,Mainz 05,3–0,M'Gladbach,,,Thorsten Kinhöfer,/en/matches/2f113ef5/Mainz-05-Monchengladbach-May-12-2007-Bundesliga,,2f113ef5
33,Sat,2007-05-12,,Nürnberg,0–2,Hamburger SV,,,Knut Kircher,/en/matches/0707c0bb/Nurnberg-Hamburger-SV-May-12-2007-Bundesliga,,0707c0bb
