week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
17,Sat,1988-12-03,,Karlsruher,0–0,Dortmund,,,Werner Föckler,/en/matches/198c6bb5/Karlsruher-Dortmund-December-3-1988-Bundesliga,,198c6bb5
17,Sat,1988-12-03,,Nürnberg,3–3,S'gart Kickers,,,Hans Fux,/en/matches/56a68131/Nurnberg-Stuttgarter-Kickers-December-3-1988-Bundesliga,,56a68131
17,Sat,1988-12-03,,Stuttgart,3–3,Werder Bremen,,,Gerhard Theobald,/en/matches/9c4ed87a/Stuttgart-Werder-Bremen-December-3-1988-Bundesliga,,9c4ed87a
17,Sat,1988-12-03,,Uerdingen,0–0,St Pauli,,,Dieter Birlenbach,/en/matches/89f82a51/Uerdingen-St-Pauli-December-3-1988-Bundesliga,,89f82a51
18,Sat,1989-02-18,,Eint Frankfurt,2–2,Bayern Munich,,,Manfred Neuner,/en/matches/2621a1ba/Eintracht-Frankfurt-Bayern-Munich-February-18-1989-Bundesliga,,2621a1ba
18,Sat,1989-02-18,,Hamburger SV,2–0,Werder Bremen,,,Hans-Peter Dellwing,/en/matches/f049aca6/Hamburger-SV-Werder-Bremen-February-18-1989-Bundesliga,,f049aca6
18,Sat,1989-02-18,,Kaiserslautern,0–0,Gladbach,,,Gerd Zimmermann,/en/matches/89688e4e/Kaiserslautern-Monchengladbach-February-18-1989-Bundesliga,,89688e4e
18,Sat,1989-02-18,,Karlsruher,2–0,Hannover 96,,,Klaus Broska,/en/matches/6509b84b/Karlsruher-Hannover-96-February-18-1989-Bundesliga,,6509b84b
18,Sat,1989-02-18,,Leverkusen,3–0,Mannheim,,,Wilfred Diekert,/en/matches/902d5ac5/Bayer-Leverkusen-Mannheim-February-18-1989-Bundesliga,,902d5ac5
18,Sat,1989-02-18,,Nürnberg,5–3,St Pauli,,,Dieter Pauly,/en/matches/d5a9154c/Nurnberg-St-Pauli-February-18-1989-Bundesliga,,d5a9154c
18,Sat,1989-02-18,,Stuttgart,1–3,Dortmund,,,Anton Matheis,/en/matches/c321dc06/Stuttgart-Dortmund-February-18-1989-Bundesliga,,c321dc06
18,Sat,1989-02-18,,Uerdingen,1–1,Köln,,,Eugen Strigel,/en/matches/802b5133/Uerdingen-Koln-February-18-1989-Bundesliga,,802b5133
15,Wed,1989-02-22,,Karlsruher,2–2,Gladbach,,,Wolf-Günter Wiesel,/en/matches/fabce459/Karlsruher-Monchengladbach-February-22-1989-Bundesliga,,fabce459
19,Sat,1989-02-25,,Bayern Munich,3–2,Karlsruher,,,Karl-Josef Assenmacher,/en/matches/64e360de/Bayern-Munich-Karlsruher-February-25-1989-Bundesliga,,64e360de
19,Sat,1989-02-25,,Dortmund,2–2,Hamburger SV,,,Rainer Boos,/en/matches/13901171/Dortmund-Hamburger-SV-February-25-1989-Bundesliga,,13901171
19,Sat,1989-02-25,,Gladbach,2–0,Leverkusen,,,Manfred Amerell,/en/matches/2cb4b09a/Monchengladbach-Bayer-Leverkusen-February-25-1989-Bundesliga,,2cb4b09a
19,Sat,1989-02-25,,Hannover 96,2–0,Stuttgart,,,Hans-Jürgen Weber,/en/matches/ad8c4926/Hannover-96-Stuttgart-February-25-1989-Bundesliga,,ad8c4926
19,Sat,1989-02-25,,Köln,1–1,Nürnberg,,,Markus Merk,/en/matches/d20aadac/Koln-Nurnberg-February-25-1989-Bundesliga,,d20aadac
19,Sat,1989-02-25,,Mannheim,3–3,Uerdingen,,,Manfred Harder,/en/matches/7c8ff90d/Mannheim-Uerdingen-February-25-1989-Bundesliga,,7c8ff90d
19,Sat,1989-02-25,,S'gart Kickers,0–1,Eint Frankfurt,,,Werner Föckler,/en/matches/e81c6b91/Stuttgarter-Kickers-Eintracht-Frankfurt-February-25-1989-Bundesliga,,e81c6b91
19,Sat,1989-02-25,,St Pauli,1–0,Bochum,,,Kurt Witke,/en/matches/e5b6d642/St-Pauli-Bochum-February-25-1989-Bundesliga,,e5b6d642
19,Sat,1989-02-25,,Werder Bremen,1–0,Kaiserslautern,,,Hellmut Krug,/en/matches/9ba08815/Werder-Bremen-Kaiserslautern-February-25-1989-Bundesliga,,9ba08815
20,Sat,1989-03-04,,Bochum,1–3,Köln,,,Hans Fux,/en/matches/3c4bc7c5/Bochum-Koln-March-4-1989-Bundesliga,,3c4bc7c5
20,Sat,1989-03-04,,Eint Frankfurt,1–1,St Pauli,,,Hans-Jürgen Weber,/en/matches/1c33f311/Eintracht-Frankfurt-St-Pauli-March-4-1989-Bundesliga,,1c33f311
20,Sat,1989-03-04,,Gladbach,1–1,Mannheim,,,Hans-Peter Dellwing,/en/matches/1eb78789/Monchengladbach-Mannheim-March-4-1989-Bundesliga,,1eb78789
20,Sat,1989-03-04,,Hamburger SV,4–1,Hannover 96,,,Hans-Joachim Osmers,/en/matches/d84f11f7/Hamburger-SV-Hannover-96-March-4-1989-Bundesliga,,d84f11f7
20,Sat,1989-03-04,,Kaiserslautern,3–2,Dortmund,,,Wolf-Günter Wiesel,/en/matches/1f051fd8/Kaiserslautern-Dortmund-March-4-1989-Bundesliga,,1f051fd8
20,Sat,1989-03-04,,Karlsruher,1–0,S'gart Kickers,,,Hans Scheuerer,/en/matches/34b833fe/Karlsruher-Stuttgarter-Kickers-March-4-1989-Bundesliga,,34b833fe
20,Sat,1989-03-04,,Leverkusen,1–0,Werder Bremen,,,Bodo Kriegelstein,/en/matches/98ce3456/Bayer-Leverkusen-Werder-Bremen-March-4-1989-Bundesliga,,98ce3456
20,Sat,1989-03-04,,Nürnberg,1–0,Uerdingen,,,Karl-Heinz Tritschler,/en/matches/ca332de3/Nurnberg-Uerdingen-March-4-1989-Bundesliga,,ca332de3
20,Sat,1989-03-04,,Stuttgart,1–2,Bayern Munich,,,Dieter Pauly,/en/matches/71c5edce/Stuttgart-Bayern-Munich-March-4-1989-Bundesliga,,71c5edce
21,Fri,1989-03-10,,Hannover 96,0–0,Kaiserslautern,,,Dieter Birlenbach,/en/matches/32edbc7a/Hannover-96-Kaiserslautern-March-10-1989-Bundesliga,,32edbc7a
21,Fri,1989-03-10,,Werder Bremen,2–0,Gladbach,,,Kurt Witke,/en/matches/56e80b88/Werder-Bremen-Monchengladbach-March-10-1989-Bundesliga,,56e80b88
21,Sat,1989-03-11,,Bayern Munich,1–0,Hamburger SV,,,Gerhard Theobald,/en/matches/0e877ecd/Bayern-Munich-Hamburger-SV-March-11-1989-Bundesliga,,0e877ecd
21,Sat,1989-03-11,,Dortmund,2–1,Leverkusen,,,Eugen Strigel,/en/matches/410674d8/Dortmund-Bayer-Leverkusen-March-11-1989-Bundesliga,,410674d8
21,Sat,1989-03-11,,Köln,3–2,Eint Frankfurt,,,Wilfried Heitmann,/en/matches/3fc0e99e/Koln-Eintracht-Frankfurt-March-11-1989-Bundesliga,,3fc0e99e
21,Sat,1989-03-11,,Mannheim,2–1,Nürnberg,,,Wolfgang Mierswa,/en/matches/96ec99ba/Mannheim-Nurnberg-March-11-1989-Bundesliga,,96ec99ba
21,Sat,1989-03-11,,S'gart Kickers,0–2,Stuttgart,,,Wolf-Günter Wiesel,/en/matches/4390fbcd/Stuttgarter-Kickers-Stuttgart-March-11-1989-Bundesliga,,4390fbcd
21,Sat,1989-03-11,,St Pauli,1–0,Karlsruher,,,Werner Föckler,/en/matches/e32795df/St-Pauli-Karlsruher-March-11-1989-Bundesliga,,e32795df
21,Sat,1989-03-11,,Uerdingen,3–1,Bochum,,,Siegfried Brehm,/en/matches/eda88f4f/Uerdingen-Bochum-March-11-1989-Bundesliga,,eda88f4f
22,Fri,1989-03-17,,Hamburger SV,3–0,S'gart Kickers,,,Lothar Löwer,/en/matches/d1dcefeb/Hamburger-SV-Stuttgarter-Kickers-March-17-1989-Bundesliga,,d1dcefeb
22,Sat,1989-03-18,,Bochum,1–0,Nürnberg,,,Gerd Zimmermann,/en/matches/93601a59/Bochum-Nurnberg-March-18-1989-Bundesliga,,93601a59
22,Sat,1989-03-18,,Eint Frankfurt,0–2,Uerdingen,,,Heinz Werner,/en/matches/0662cbc2/Eintracht-Frankfurt-Uerdingen-March-18-1989-Bundesliga,,0662cbc2
22,Sat,1989-03-18,,Gladbach,1–1,Dortmund,,,Aron Schmidhuber,/en/matches/5c6cc2b5/Monchengladbach-Dortmund-March-18-1989-Bundesliga,,5c6cc2b5
22,Sat,1989-03-18,,Kaiserslautern,1–1,Bayern Munich,,,Wolf-Rüdiger Umbach,/en/matches/98d5a7ce/Kaiserslautern-Bayern-Munich-March-18-1989-Bundesliga,,98d5a7ce
22,Sat,1989-03-18,,Karlsruher,0–0,Köln,,,Gerhard Theobald,/en/matches/61d4e033/Karlsruher-Koln-March-18-1989-Bundesliga,,61d4e033
22,Sat,1989-03-18,,Leverkusen,3–1,Hannover 96,,,Hans Scheuerer,/en/matches/6d5f71ec/Bayer-Leverkusen-Hannover-96-March-18-1989-Bundesliga,,6d5f71ec
22,Sat,1989-03-18,,Werder Bremen,2–1,Mannheim,,,Joachim Kautschor,/en/matches/296ca78a/Werder-Bremen-Mannheim-March-18-1989-Bundesliga,,296ca78a
22,Sun,1989-03-19,,Stuttgart,2–1,St Pauli,,,Klaus Broska,/en/matches/43463bb9/Stuttgart-St-Pauli-March-19-1989-Bundesliga,,43463bb9
18,Tue,1989-03-21,,Bochum,2–1,S'gart Kickers,,,Wolf-Rüdiger Umbach,/en/matches/2f2267a6/Bochum-Stuttgarter-Kickers-March-21-1989-Bundesliga,,2f2267a6
23,Thu,1989-03-23,,St Pauli,1–2,Hamburger SV,,,Karl-Josef Assenmacher,/en/matches/2844b083/St-Pauli-Hamburger-SV-March-23-1989-Bundesliga,,2844b083
23,Sat,1989-03-25,,Bayern Munich,2–0,Leverkusen,,,Serge Muhmenthaler,/en/matches/e03d3f61/Bayern-Munich-Bayer-Leverkusen-March-25-1989-Bundesliga,,e03d3f61
23,Sat,1989-03-25,,Dortmund,3–1,Werder Bremen,,,Karl-Heinz Tritschler,/en/matches/3484a2b2/Dortmund-Werder-Bremen-March-25-1989-Bundesliga,,3484a2b2
23,Sat,1989-03-25,,Hannover 96,0–1,Gladbach,,,Eugen Strigel,/en/matches/2512e076/Hannover-96-Monchengladbach-March-25-1989-Bundesliga,,2512e076
23,Sat,1989-03-25,,Köln,3–0,Stuttgart,,,Gerd Zimmermann,/en/matches/a3fd65b6/Koln-Stuttgart-March-25-1989-Bundesliga,,a3fd65b6
23,Sat,1989-03-25,,Mannheim,2–2,Bochum,,,Manfred Amerell,/en/matches/663beed5/Mannheim-Bochum-March-25-1989-Bundesliga,,663beed5
23,Sat,1989-03-25,,Nürnberg,1–1,Eint Frankfurt,,,Leonhard Kentsch,/en/matches/c72c1610/Nurnberg-Eintracht-Frankfurt-March-25-1989-Bundesliga,,c72c1610
23,Sat,1989-03-25,,S'gart Kickers,2–0,Kaiserslautern,,,Hans-Joachim Osmers,/en/matches/59e0431e/Stuttgarter-Kickers-Kaiserslautern-March-25-1989-Bundesliga,,59e0431e
23,Sat,1989-03-25,,Uerdingen,0–3,Karlsruher,,,Anton Matheis,/en/matches/3a1b65d6/Uerdingen-Karlsruher-March-25-1989-Bundesliga,,3a1b65d6
24,Fri,1989-03-31,,Eint Frankfurt,1–1,Bochum,,,Werner Föckler,/en/matches/86cf480f/Eintracht-Frankfurt-Bochum-March-31-1989-Bundesliga,,86cf480f
24,Sat,1989-04-01,,Dortmund,1–2,Mannheim,,,Gerhard Theobald,/en/matches/82bd2380/Dortmund-Mannheim-April-1-1989-Bundesliga,,82bd2380
24,Sat,1989-04-01,,Gladbach,2–1,Bayern Munich,,,Wolf-Günter Wiesel,/en/matches/de18e74d/Monchengladbach-Bayern-Munich-April-1-1989-Bundesliga,,de18e74d
24,Sat,1989-04-01,,Hamburger SV,0–1,Köln,,,Siegfried Brehm,/en/matches/08b86e5c/Hamburger-SV-Koln-April-1-1989-Bundesliga,,08b86e5c
24,Sat,1989-04-01,,Kaiserslautern,1–0,St Pauli,,,Lothar Löwer,/en/matches/94523b5b/Kaiserslautern-St-Pauli-April-1-1989-Bundesliga,,94523b5b
24,Sat,1989-04-01,,Karlsruher,1–1,Nürnberg,,,Heinz Werner,/en/matches/1c6369b6/Karlsruher-Nurnberg-April-1-1989-Bundesliga,,1c6369b6
24,Sat,1989-04-01,,Leverkusen,1–3,S'gart Kickers,,,Hans-Peter Dellwing,/en/matches/245e9fed/Bayer-Leverkusen-Stuttgarter-Kickers-April-1-1989-Bundesliga,,245e9fed
24,Sat,1989-04-01,,Stuttgart,2–2,Uerdingen,,,Wilfred Diekert,/en/matches/3eb1c3db/Stuttgart-Uerdingen-April-1-1989-Bundesliga,,3eb1c3db
24,Sat,1989-04-01,,Werder Bremen,1–0,Hannover 96,,,Peter Richmann,/en/matches/dd9fb99b/Werder-Bremen-Hannover-96-April-1-1989-Bundesliga,,dd9fb99b
25,Fri,1989-04-07,,Hannover 96,1–5,Dortmund,,,Bodo Kriegelstein,/en/matches/fd1b6e45/Hannover-96-Dortmund-April-7-1989-Bundesliga,,fd1b6e45
25,Fri,1989-04-07,,St Pauli,2–0,Leverkusen,,,Hans Fux,/en/matches/bc92998e/St-Pauli-Bayer-Leverkusen-April-7-1989-Bundesliga,,bc92998e
25,Sat,1989-04-08,,Bayern Munich,0–0,Werder Bremen,,,Hans-Jürgen Weber,/en/matches/508be435/Bayern-Munich-Werder-Bremen-April-8-1989-Bundesliga,,508be435
25,Sat,1989-04-08,,Bochum,2–0,Karlsruher,,,Hans-Joachim Osmers,/en/matches/7ebccea8/Bochum-Karlsruher-April-8-1989-Bundesliga,,7ebccea8
25,Sat,1989-04-08,,Köln,2–2,Kaiserslautern,,,Kurt Witke,/en/matches/b4d2d9ef/Koln-Kaiserslautern-April-8-1989-Bundesliga,,b4d2d9ef
25,Sat,1989-04-08,,Mannheim,1–0,Eint Frankfurt,,,Peter Richmann,/en/matches/b4cd9897/Mannheim-Eintracht-Frankfurt-April-8-1989-Bundesliga,,b4cd9897
25,Sat,1989-04-08,,Nürnberg,1–0,Stuttgart,,,Manfred Neuner,/en/matches/1e1556b7/Nurnberg-Stuttgart-April-8-1989-Bundesliga,,1e1556b7
25,Sat,1989-04-08,,S'gart Kickers,3–0,Gladbach,,,Manfred Harder,/en/matches/4b0552ec/Stuttgarter-Kickers-Monchengladbach-April-8-1989-Bundesliga,,4b0552ec
25,Sat,1989-04-08,,Uerdingen,0–2,Hamburger SV,,,Markus Merk,/en/matches/3684d25e/Uerdingen-Hamburger-SV-April-8-1989-Bundesliga,,3684d25e
26,Thu,1989-04-13,,Hannover 96,0–2,Mannheim,,,Hellmut Krug,/en/matches/975ef959/Hannover-96-Mannheim-April-13-1989-Bundesliga,,975ef959
26,Fri,1989-04-14,,Kaiserslautern,2–0,Uerdingen,,,Siegfried Brehm,/en/matches/70b4f4d0/Kaiserslautern-Uerdingen-April-14-1989-Bundesliga,,70b4f4d0
26,Fri,1989-04-14,,Stuttgart,3–1,Bochum,,,Kurt Röthlisberger,/en/matches/21788371/Stuttgart-Bochum-April-14-1989-Bundesliga,,21788371
26,Sat,1989-04-15,,Dortmund,1–1,Bayern Munich,,,Heinz Werner,/en/matches/25713eee/Der-Klassiker-Dortmund-Bayern-Munich-April-15-1989-Bundesliga,,25713eee
26,Sat,1989-04-15,,Gladbach,2–2,St Pauli,,,Anton Matheis,/en/matches/c6305282/Monchengladbach-St-Pauli-April-15-1989-Bundesliga,,c6305282
26,Sat,1989-04-15,,Hamburger SV,3–2,Nürnberg,,,Joachim Kautschor,/en/matches/6241b67c/Hamburger-SV-Nurnberg-April-15-1989-Bundesliga,,6241b67c
26,Sat,1989-04-15,,Karlsruher,1–3,Eint Frankfurt,,,Dieter Pauly,/en/matches/b78ba69f/Karlsruher-Eintracht-Frankfurt-April-15-1989-Bundesliga,,b78ba69f
26,Sat,1989-04-15,,Leverkusen,0–0,Köln,,,Manfred Neuner,/en/matches/01ac168a/Bayer-Leverkusen-Koln-April-15-1989-Bundesliga,,01ac168a
26,Sat,1989-04-15,,Werder Bremen,4–0,S'gart Kickers,,,Klaus Broska,/en/matches/0e18a5dc/Werder-Bremen-Stuttgarter-Kickers-April-15-1989-Bundesliga,,0e18a5dc
17,Thu,1989-04-20,,Hamburger SV,1–2,Gladbach,,,Hans-Peter Dellwing,/en/matches/83540f82/Hamburger-SV-Monchengladbach-April-20-1989-Bundesliga,,83540f82
27,Sat,1989-04-29,,Bayern Munich,4–0,Hannover 96,,,Edgar Steinborn,/en/matches/0f8b7ab5/Bayern-Munich-Hannover-96-April-29-1989-Bundesliga,,0f8b7ab5
27,Sat,1989-04-29,,Bochum,2–1,Hamburger SV,,,Aron Schmidhuber,/en/matches/10930444/Bochum-Hamburger-SV-April-29-1989-Bundesliga,,10930444
27,Sat,1989-04-29,,Eint Frankfurt,1–3,Stuttgart,,,Karl-Josef Assenmacher,/en/matches/a86188b4/Eintracht-Frankfurt-Stuttgart-April-29-1989-Bundesliga,,a86188b4
27,Sat,1989-04-29,,Köln,3–1,Gladbach,,,Wolf-Rüdiger Umbach,/en/matches/ba1a9693/Koln-Monchengladbach-April-29-1989-Bundesliga,,ba1a9693
27,Sat,1989-04-29,,Mannheim,2–0,Karlsruher,,,Klaus Broska,/en/matches/48fbada8/Mannheim-Karlsruher-April-29-1989-Bundesliga,,48fbada8
27,Sat,1989-04-29,,Nürnberg,1–1,Kaiserslautern,,,Peter Richmann,/en/matches/e2319223/Nurnberg-Kaiserslautern-April-29-1989-Bundesliga,,e2319223
27,Sat,1989-04-29,,S'gart Kickers,1–2,Dortmund,,,Wolfgang Mierswa,/en/matches/2ac24306/Stuttgarter-Kickers-Dortmund-April-29-1989-Bundesliga,,2ac24306
27,Sat,1989-04-29,,St Pauli,1–3,Werder Bremen,,,Hans Scheuerer,/en/matches/38f171e1/St-Pauli-Werder-Bremen-April-29-1989-Bundesliga,,38f171e1
27,Sat,1989-04-29,,Uerdingen,3–1,Leverkusen,,,Werner Föckler,/en/matches/e03103e0/Uerdingen-Bayer-Leverkusen-April-29-1989-Bundesliga,,e03103e0
28,Fri,1989-05-05,,Kaiserslautern,3–0,Bochum,,,Wilfried Heitmann,/en/matches/b9c0115a/Kaiserslautern-Bochum-May-5-1989-Bundesliga,,b9c0115a
28,Fri,1989-05-05,,Leverkusen,3–0,Nürnberg,,,Manfred Harder,/en/matches/a2e9b7aa/Bayer-Leverkusen-Nurnberg-May-5-1989-Bundesliga,,a2e9b7aa
28,Sat,1989-05-06,,Bayern Munich,1–0,Mannheim,,,Dieter Birlenbach,/en/matches/823f9068/Bayern-Munich-Mannheim-May-6-1989-Bundesliga,,823f9068
28,Sat,1989-05-06,,Dortmund,0–0,St Pauli,,,Siegfried Brehm,/en/matches/851e9a86/Dortmund-St-Pauli-May-6-1989-Bundesliga,,851e9a86
28,Sat,1989-05-06,,Gladbach,3–0,Uerdingen,,,Manfred Neuner,/en/matches/43dde4cc/Monchengladbach-Uerdingen-May-6-1989-Bundesliga,,43dde4cc
28,Sat,1989-05-06,,Hamburger SV,2–1,Eint Frankfurt,,,Hellmut Krug,/en/matches/861fb458/Hamburger-SV-Eintracht-Frankfurt-May-6-1989-Bundesliga,,861fb458
28,Sat,1989-05-06,,Hannover 96,3–4,S'gart Kickers,,,Anton Matheis,/en/matches/ce853586/Hannover-96-Stuttgarter-Kickers-May-6-1989-Bundesliga,,ce853586
28,Sat,1989-05-06,,Stuttgart,2–0,Karlsruher,,,Wolf-Rüdiger Umbach,/en/matches/9c76f098/Stuttgart-Karlsruher-May-6-1989-Bundesliga,,9c76f098
28,Sat,1989-05-06,,Werder Bremen,1–2,Köln,,,Hans-Peter Dellwing,/en/matches/444c2c12/Werder-Bremen-Koln-May-6-1989-Bundesliga,,444c2c12
29,Fri,1989-05-12,,Eint Frankfurt,3–2,Kaiserslautern,,,Manfred Harder,/en/matches/8c0dfdb4/Eintracht-Frankfurt-Kaiserslautern-May-12-1989-Bundesliga,,8c0dfdb4
29,Fri,1989-05-12,,Mannheim,3–4,Stuttgart,,,Lothar Löwer,/en/matches/7743bade/Mannheim-Stuttgart-May-12-1989-Bundesliga,,7743bade
29,Sat,1989-05-13,,Karlsruher,2–2,Hamburger SV,,,Bodo Kriegelstein,/en/matches/2965e062/Karlsruher-Hamburger-SV-May-13-1989-Bundesliga,,2965e062
29,Sat,1989-05-13,,Köln,2–0,Dortmund,,,Hans-Jürgen Weber,/en/matches/79fa2e4d/Koln-Dortmund-May-13-1989-Bundesliga,,79fa2e4d
29,Sat,1989-05-13,,Nürnberg,0–0,Gladbach,,,Hans-Joachim Osmers,/en/matches/ac13b5be/Nurnberg-Monchengladbach-May-13-1989-Bundesliga,,ac13b5be
29,Sat,1989-05-13,,S'gart Kickers,2–0,Bayern Munich,,,Peter Richmann,/en/matches/768d03a0/Stuttgarter-Kickers-Bayern-Munich-May-13-1989-Bundesliga,,768d03a0
29,Sat,1989-05-13,,St Pauli,1–1,Hannover 96,,,Karl-Heinz Tritschler,/en/matches/77b4862a/St-Pauli-Hannover-96-May-13-1989-Bundesliga,,77b4862a
29,Sat,1989-05-13,,Uerdingen,2–1,Werder Bremen,,,Manfred Amerell,/en/matches/cdf5703f/Uerdingen-Werder-Bremen-May-13-1989-Bundesliga,,cdf5703f
29,Tue,1989-05-16,,Bochum,2–4,Leverkusen,,,Rainer Boos,/en/matches/f260d15b/Bochum-Bayer-Leverkusen-May-16-1989-Bundesliga,,f260d15b
30,Fri,1989-05-19,,S'gart Kickers,1–3,Mannheim,,,Aron Schmidhuber,/en/matches/f5e70162/Stuttgarter-Kickers-Mannheim-May-19-1989-Bundesliga,,f5e70162
30,Fri,1989-05-19,,Werder Bremen,2–1,Nürnberg,,,Karl-Josef Assenmacher,/en/matches/99a88124/Werder-Bremen-Nurnberg-May-19-1989-Bundesliga,,99a88124
30,Sat,1989-05-20,,Bayern Munich,2–1,St Pauli,,,Markus Merk,/en/matches/a6925937/Bayern-Munich-St-Pauli-May-20-1989-Bundesliga,,a6925937
30,Sat,1989-05-20,,Dortmund,4–2,Uerdingen,,,Hans-Joachim Osmers,/en/matches/b7295a38/Dortmund-Uerdingen-May-20-1989-Bundesliga,,b7295a38
30,Sat,1989-05-20,,Gladbach,2–0,Bochum,,,Edgar Steinborn,/en/matches/94acda53/Monchengladbach-Bochum-May-20-1989-Bundesliga,,94acda53
30,Sat,1989-05-20,,Hamburger SV,2–1,Stuttgart,,,Werner Föckler,/en/matches/77fe9fc2/Hamburger-SV-Stuttgart-May-20-1989-Bundesliga,,77fe9fc2
30,Sat,1989-05-20,,Hannover 96,2–2,Köln,,,Hans Fux,/en/matches/36fbf3f5/Hannover-96-Koln-May-20-1989-Bundesliga,,36fbf3f5
30,Sat,1989-05-20,,Kaiserslautern,1–2,Karlsruher,,,Hans-Jürgen Weber,/en/matches/10e0aa7e/Kaiserslautern-Karlsruher-May-20-1989-Bundesliga,,10e0aa7e
30,Sat,1989-05-20,,Leverkusen,2–2,Eint Frankfurt,,,Gerd Zimmermann,/en/matches/94206575/Bayer-Leverkusen-Eintracht-Frankfurt-May-20-1989-Bundesliga,,94206575
31,Tue,1989-05-23,,Stuttgart,3–1,Kaiserslautern,,,Hellmut Krug,/en/matches/4ba651e6/Stuttgart-Kaiserslautern-May-23-1989-Bundesliga,,4ba651e6
31,Thu,1989-05-25,,Bochum,0–1,Werder Bremen,,,Markus Merk,/en/matches/9c316d82/Bochum-Werder-Bremen-May-25-1989-Bundesliga,,9c316d82
31,Thu,1989-05-25,,Eint Frankfurt,1–1,Gladbach,,,Aron Schmidhuber,/en/matches/4f225f22/Eintracht-Frankfurt-Monchengladbach-May-25-1989-Bundesliga,,4f225f22
31,Thu,1989-05-25,,Karlsruher,2–3,Leverkusen,,,Wolfgang Mierswa,/en/matches/2d88f90a/Karlsruher-Bayer-Leverkusen-May-25-1989-Bundesliga,,2d88f90a
31,Thu,1989-05-25,,Köln,1–3,Bayern Munich,,,Wolf-Günter Wiesel,/en/matches/b8a5d5ad/Koln-Bayern-Munich-May-25-1989-Bundesliga,,b8a5d5ad
31,Thu,1989-05-25,,Mannheim,0–0,Hamburger SV,,,Karl-Josef Assenmacher,/en/matches/1f924322/Mannheim-Hamburger-SV-May-25-1989-Bundesliga,,1f924322
31,Thu,1989-05-25,,Nürnberg,1–1,Dortmund,,,Rainer Boos,/en/matches/55a1514d/Nurnberg-Dortmund-May-25-1989-Bundesliga,,55a1514d
31,Thu,1989-05-25,,St Pauli,1–0,S'gart Kickers,,,Bodo Kriegelstein,/en/matches/8f04e4a7/St-Pauli-Stuttgarter-Kickers-May-25-1989-Bundesliga,,8f04e4a7
31,Thu,1989-05-25,,Uerdingen,7–3,Hannover 96,,,Kurt Witke,/en/matches/be069351/Uerdingen-Hannover-96-May-25-1989-Bundesliga,,be069351
32,Fri,1989-06-02,,Mannheim,2–1,St Pauli,,,Joachim Kautschor,/en/matches/bb8cedda/Mannheim-St-Pauli-June-2-1989-Bundesliga,,bb8cedda
32,Sat,1989-06-03,,Bayern Munich,5–0,Uerdingen,,,Rainer Boos,/en/matches/befaf956/Bayern-Munich-Uerdingen-June-3-1989-Bundesliga,,befaf956
32,Sat,1989-06-03,,Dortmund,2–1,Bochum,,,Karl-Josef Assenmacher,/en/matches/7e8212b6/Dortmund-Bochum-June-3-1989-Bundesliga,,7e8212b6
32,Sat,1989-06-03,,Gladbach,1–1,Karlsruher,,,Werner Föckler,/en/matches/d6cdeba8/Monchengladbach-Karlsruher-June-3-1989-Bundesliga,,d6cdeba8
32,Sat,1989-06-03,,Hamburger SV,1–1,Kaiserslautern,,,Leonhard Kentsch,/en/matches/5ebf4428/Hamburger-SV-Kaiserslautern-June-3-1989-Bundesliga,,5ebf4428
32,Sat,1989-06-03,,Hannover 96,2–2,Nürnberg,,,Lothar Löwer,/en/matches/20d463ae/Hannover-96-Nurnberg-June-3-1989-Bundesliga,,20d463ae
32,Sat,1989-06-03,,Leverkusen,0–0,Stuttgart,,,Heinz Werner,/en/matches/38d3c8a4/Bayer-Leverkusen-Stuttgart-June-3-1989-Bundesliga,,38d3c8a4
32,Sat,1989-06-03,,Werder Bremen,2–0,Eint Frankfurt,,,Gerhard Theobald,/en/matches/98aa9b99/Werder-Bremen-Eintracht-Frankfurt-June-3-1989-Bundesliga,,98aa9b99
32,Tue,1989-06-06,,S'gart Kickers,0–0,Köln,,,Karl-Heinz Tritschler,/en/matches/00132233/Stuttgarter-Kickers-Koln-June-6-1989-Bundesliga,,00132233
33,Sat,1989-06-10,,Bochum,1–3,Hannover 96,,,Hans Scheuerer,/en/matches/f5e1a5d9/Bochum-Hannover-96-June-10-1989-Bundesliga,,f5e1a5d9
33,Sat,1989-06-10,,Eint Frankfurt,2–1,Dortmund,,,Manfred Amerell,/en/matches/e88694f6/Eintracht-Frankfurt-Dortmund-June-10-1989-Bundesliga,,e88694f6
33,Sat,1989-06-10,,Hamburger SV,1–1,Leverkusen,,,Eugen Strigel,/en/matches/800a9da2/Hamburger-SV-Bayer-Leverkusen-June-10-1989-Bundesliga,,800a9da2
33,Sat,1989-06-10,,Kaiserslautern,0–3,Mannheim,,,Wolfgang Mierswa,/en/matches/3a677281/Kaiserslautern-Mannheim-June-10-1989-Bundesliga,,3a677281
33,Sat,1989-06-10,,Karlsruher,1–0,Werder Bremen,,,Anton Matheis,/en/matches/6aa0ef54/Karlsruher-Werder-Bremen-June-10-1989-Bundesliga,,6aa0ef54
33,Sat,1989-06-10,,Köln,4–2,St Pauli,,,Werner Föckler,/en/matches/f1ee2476/Koln-St-Pauli-June-10-1989-Bundesliga,,f1ee2476
